,uni_id,date,exchange,type,open,high,low,close,close_adj,volume,listed_date,de_listed_date
516370,TF2406,2024-03-25,ZJS,2,102.93,103.01,102.85,102.91,102.88,65078,2023-09-11,2024-06-14
516371,TF2406,2024-03-26,ZJS,2,102.95,102.965,102.86,102.945,102.95,62680,2023-09-11,2024-06-14
516372,TF2406,2024-03-27,ZJS,2,102.96,103.105,102.94,103.06,103.04,59136,2023-09-11,2024-06-14
516373,TF2406,2024-03-28,ZJS,2,103.1,103.115,103.02,103.04,103.035,44429,2023-09-11,2024-06-14
516374,TF2406,2024-03-29,ZJS,2,103.005,103.22,102.95,103.205,103.16,59415,2023-09-11,2024-06-14
516375,TF2406,2024-04-01,ZJS,2,103.145,103.145,102.945,102.98,102.975,57080,2023-09-11,2024-06-14
516376,TF2406,2024-04-02,ZJS,2,103.045,103.08,102.985,103.05,103.025,46640,2023-09-11,2024-06-14
516377,TF2406,2024-04-03,ZJS,2,103.09,103.17,103.06,103.12,103.14,53856,2023-09-11,2024-06-14
516378,TF2406,2024-04-08,ZJS,2,103.11,103.27,103.1,103.2,103.215,53057,2023-09-11,2024-06-14
516379,TF2406,2024-04-09,ZJS,2,103.19,103.325,103.19,103.295,103.3,57351,2023-09-11,2024-06-14
516380,TF2406,2024-04-10,ZJS,2,103.24,103.36,103.18,103.295,103.325,56494,2023-09-11,2024-06-14
516381,TF2406,2024-04-11,ZJS,2,103.36,103.425,103.275,103.32,103.32,77420,2023-09-11,2024-06-14
516382,TF2406,2024-04-12,ZJS,2,103.42,103.48,103.375,103.41,103.405,68680,2023-09-11,2024-06-14
516383,TF2406,2024-04-15,ZJS,2,103.45,103.48,103.315,103.35,103.35,63487,2023-09-11,2024-06-14
516384,TF2406,2024-04-16,ZJS,2,103.35,103.4,103.29,103.37,103.37,56812,2023-09-11,2024-06-14
516385,TF2406,2024-04-17,ZJS,2,103.39,103.435,103.34,103.365,103.36,45667,2023-09-11,2024-06-14
516386,TF2406,2024-04-18,ZJS,2,103.38,103.56,103.355,103.53,103.52,65004,2023-09-11,2024-06-14
516387,TF2406,2024-04-19,ZJS,2,103.53,103.555,103.46,103.495,103.48,50043,2023-09-11,2024-06-14
516388,TF2406,2024-04-22,ZJS,2,103.53,103.585,103.475,103.495,103.5,47659,2023-09-11,2024-06-14
516389,TF2406,2024-04-23,ZJS,2,103.53,103.635,103.525,103.61,103.61,52467,2023-09-11,2024-06-14
516390,TF2406,2024-04-24,ZJS,2,103.5,103.545,103.4,103.43,103.425,65835,2023-09-11,2024-06-14
516391,TF2406,2024-04-25,ZJS,2,103.465,103.54,103.4,103.45,103.44,65016,2023-09-11,2024-06-14
516392,TF2406,2024-04-26,ZJS,2,103.495,103.52,103.195,103.21,103.23,84327,2023-09-11,2024-06-14
516393,TF2406,2024-04-29,ZJS,2,103.0,103.0,102.76,102.905,102.925,99791,2023-09-11,2024-06-14
516394,TF2406,2024-04-30,ZJS,2,103.08,103.18,103.015,103.17,103.1,57154,2023-09-11,2024-06-14
516395,TF2406,2024-05-06,ZJS,2,103.17,103.265,103.05,103.235,103.235,71735,2023-09-11,2024-06-14
516396,TF2406,2024-05-07,ZJS,2,103.31,103.43,103.31,103.395,103.365,67884,2023-09-11,2024-06-14
516397,TF2406,2024-05-08,ZJS,2,103.365,103.405,103.305,103.365,103.375,52866,2023-09-11,2024-06-14
516398,TF2406,2024-05-09,ZJS,2,103.3,103.375,103.24,103.25,103.3,46323,2023-09-11,2024-06-14
516399,TF2406,2024-05-10,ZJS,2,103.295,103.36,103.215,103.295,103.275,55016,2023-09-11,2024-06-14
516400,TF2406,2024-05-13,ZJS,2,103.345,103.445,103.3,103.41,103.4,55616,2023-09-11,2024-06-14
516401,TF2406,2024-05-14,ZJS,2,103.445,103.495,103.37,103.43,103.4,46096,2023-09-11,2024-06-14
516402,TF2406,2024-05-15,ZJS,2,103.42,103.46,103.345,103.39,103.38,41063,2023-09-11,2024-06-14
516403,TF2406,2024-05-16,ZJS,2,103.37,103.405,103.27,103.325,103.305,47597,2023-09-11,2024-06-14
516404,TF2406,2024-05-17,ZJS,2,103.2,103.34,103.195,103.325,103.295,48810,2023-09-11,2024-06-14
516405,TF2406,2024-05-20,ZJS,2,103.375,103.45,103.31,103.415,103.415,44752,2023-09-11,2024-06-14
516406,TF2406,2024-05-21,ZJS,2,103.385,103.385,103.25,103.34,103.31,36879,2023-09-11,2024-06-14
516407,TF2406,2024-05-22,ZJS,2,103.33,103.405,103.29,103.39,103.385,16510,2023-09-11,2024-06-14
516408,TF2406,2024-05-23,ZJS,2,103.44,103.47,103.425,103.445,103.455,11927,2023-09-11,2024-06-14
516409,TF2406,2024-05-24,ZJS,2,103.43,103.48,103.38,103.41,103.405,9164,2023-09-11,2024-06-14
516410,TF2406,2024-05-27,ZJS,2,103.41,103.425,103.325,103.405,103.385,6544,2023-09-11,2024-06-14
516411,TF2406,2024-05-28,ZJS,2,103.395,103.47,103.385,103.46,103.445,5328,2023-09-11,2024-06-14
516412,TF2406,2024-05-29,ZJS,2,103.49,103.52,103.46,103.475,103.485,3540,2023-09-11,2024-06-14
516413,TF2406,2024-05-30,ZJS,2,103.32,103.55,103.32,103.515,103.525,27589,2023-09-11,2024-06-14
516414,TF2406,2024-05-31,ZJS,2,103.485,103.56,103.475,103.48,103.485,426,2023-09-11,2024-06-14
516415,TF2406,2024-06-03,ZJS,2,103.59,103.61,103.59,103.59,103.595,27,2023-09-11,2024-06-14
516416,TF2406,2024-06-04,ZJS,2,103.615,103.615,103.605,103.605,103.605,11,2023-09-11,2024-06-14
516417,TF2406,2024-06-05,ZJS,2,103.735,103.745,103.71,103.72,103.73,70,2023-09-11,2024-06-14
516418,TF2406,2024-06-06,ZJS,2,103.755,103.77,103.62,103.68,103.68,165,2023-09-11,2024-06-14
516419,TF2406,2024-06-07,ZJS,2,103.68,103.69,103.68,103.69,103.69,50,2023-09-11,2024-06-14
516422,TF2406,2024-06-13,ZJS,2,103.69,103.69,103.59,103.64,103.655,100,2023-09-11,2024-06-14
516424,TF2409,2023-12-11,ZJS,2,101.67,101.85,101.67,101.835,101.805,329,2023-12-11,2024-09-13
516425,TF2409,2023-12-12,ZJS,2,101.875,101.875,101.77,101.8,101.81,400,2023-12-11,2024-09-13
516426,TF2409,2023-12-13,ZJS,2,101.865,102.005,101.865,101.99,101.99,239,2023-12-11,2024-09-13
516427,TF2409,2023-12-14,ZJS,2,101.96,102.12,101.96,102.025,102.075,395,2023-12-11,2024-09-13
516428,TF2409,2023-12-15,ZJS,2,102.085,102.125,102.025,102.11,102.115,314,2023-12-11,2024-09-13
516429,TF2409,2023-12-18,ZJS,2,102.13,102.15,102.07,102.1,102.1,85,2023-12-11,2024-09-13
516430,TF2409,2023-12-19,ZJS,2,102.085,102.125,102.05,102.11,102.11,69,2023-12-11,2024-09-13
516431,TF2409,2023-12-20,ZJS,2,102.06,102.14,102.06,102.08,102.08,111,2023-12-11,2024-09-13
516432,TF2409,2023-12-21,ZJS,2,102.005,102.19,102.005,102.185,102.14,92,2023-12-11,2024-09-13
516433,TF2409,2023-12-22,ZJS,2,102.22,102.335,102.22,102.26,102.255,204,2023-12-11,2024-09-13
516434,TF2409,2023-12-25,ZJS,2,102.245,102.345,102.245,102.345,102.32,72,2023-12-11,2024-09-13
516435,TF2409,2023-12-26,ZJS,2,102.285,102.395,102.285,102.355,102.355,104,2023-12-11,2024-09-13
516436,TF2409,2023-12-27,ZJS,2,102.43,102.435,102.34,102.395,102.395,73,2023-12-11,2024-09-13
516437,TF2409,2023-12-28,ZJS,2,102.47,102.475,102.32,102.365,102.37,456,2023-12-11,2024-09-13
516438,TF2409,2023-12-29,ZJS,2,102.4,102.41,102.34,102.375,102.37,131,2023-12-11,2024-09-13
516439,TF2409,2024-01-02,ZJS,2,102.395,102.395,102.27,102.28,102.275,465,2023-12-11,2024-09-13
516440,TF2409,2024-01-03,ZJS,2,102.245,102.285,102.15,102.265,102.255,190,2023-12-11,2024-09-13
516441,TF2409,2024-01-04,ZJS,2,102.295,102.325,102.285,102.31,102.295,108,2023-12-11,2024-09-13
516442,TF2409,2024-01-05,ZJS,2,102.36,102.435,102.345,102.4,102.415,172,2023-12-11,2024-09-13
516443,TF2409,2024-01-08,ZJS,2,102.395,102.395,102.32,102.32,102.335,162,2023-12-11,2024-09-13
516444,TF2409,2024-01-09,ZJS,2,102.5,102.5,102.39,102.445,102.43,339,2023-12-11,2024-09-13
516445,TF2409,2024-01-10,ZJS,2,102.405,102.45,102.39,102.395,102.405,205,2023-12-11,2024-09-13
516446,TF2409,2024-01-11,ZJS,2,102.345,102.485,102.335,102.45,102.46,226,2023-12-11,2024-09-13
516447,TF2409,2024-01-12,ZJS,2,102.425,102.445,102.33,102.33,102.345,361,2023-12-11,2024-09-13
516448,TF2409,2024-01-15,ZJS,2,102.29,102.37,102.255,102.3,102.315,202,2023-12-11,2024-09-13
516449,TF2409,2024-01-16,ZJS,2,102.265,102.29,102.24,102.27,102.25,143,2023-12-11,2024-09-13
516450,TF2409,2024-01-17,ZJS,2,102.275,102.37,102.275,102.37,102.355,197,2023-12-11,2024-09-13
516451,TF2409,2024-01-18,ZJS,2,102.41,102.41,102.31,102.335,102.335,156,2023-12-11,2024-09-13
516452,TF2409,2024-01-19,ZJS,2,102.375,102.45,102.37,102.435,102.43,171,2023-12-11,2024-09-13
516453,TF2409,2024-01-22,ZJS,2,102.34,102.52,102.34,102.48,102.495,221,2023-12-11,2024-09-13
516454,TF2409,2024-01-23,ZJS,2,102.465,102.48,102.4,102.43,102.42,120,2023-12-11,2024-09-13
516455,TF2409,2024-01-24,ZJS,2,102.365,102.49,102.365,102.47,102.465,132,2023-12-11,2024-09-13
516456,TF2409,2024-01-25,ZJS,2,102.6,102.74,102.58,102.69,102.685,381,2023-12-11,2024-09-13
516457,TF2409,2024-01-26,ZJS,2,102.715,102.715,102.635,102.685,102.685,416,2023-12-11,2024-09-13
516458,TF2409,2024-01-29,ZJS,2,102.645,102.745,102.645,102.735,102.73,205,2023-12-11,2024-09-13
516459,TF2409,2024-01-30,ZJS,2,102.845,102.955,102.845,102.945,102.935,114,2023-12-11,2024-09-13
516460,TF2409,2024-01-31,ZJS,2,102.96,103.025,102.84,102.925,102.92,639,2023-12-11,2024-09-13
516461,TF2409,2024-02-01,ZJS,2,102.915,102.94,102.85,102.885,102.895,79,2023-12-11,2024-09-13
516462,TF2409,2024-02-02,ZJS,2,102.85,102.89,102.825,102.875,102.865,123,2023-12-11,2024-09-13
516463,TF2409,2024-02-05,ZJS,2,103.04,103.045,102.88,102.935,102.915,227,2023-12-11,2024-09-13
516464,TF2409,2024-02-06,ZJS,2,102.945,102.945,102.79,102.8,102.81,1227,2023-12-11,2024-09-13
516465,TF2409,2024-02-07,ZJS,2,102.645,102.9,102.64,102.875,102.86,765,2023-12-11,2024-09-13
516466,TF2409,2024-02-08,ZJS,2,102.945,102.945,102.8,102.81,102.82,908,2023-12-11,2024-09-13
516467,TF2409,2024-02-19,ZJS,2,102.84,102.89,102.77,102.86,102.845,1178,2023-12-11,2024-09-13
516468,TF2409,2024-02-20,ZJS,2,102.89,102.945,102.82,102.94,102.9,632,2023-12-11,2024-09-13
516469,TF2409,2024-02-21,ZJS,2,102.91,102.975,102.855,102.915,102.92,643,2023-12-11,2024-09-13
516470,TF2409,2024-02-22,ZJS,2,102.955,103.075,102.89,103.05,103.045,1266,2023-12-11,2024-09-13
516471,TF2409,2024-02-23,ZJS,2,103.16,103.19,103.065,103.07,103.085,1001,2023-12-11,2024-09-13
516472,TF2409,2024-02-26,ZJS,2,103.03,103.1,103.0,103.09,103.075,1577,2023-12-11,2024-09-13
516473,TF2409,2024-02-27,ZJS,2,103.13,103.19,103.0,103.05,103.04,1870,2023-12-11,2024-09-13
516474,TF2409,2024-02-28,ZJS,2,103.075,103.145,103.04,103.14,103.125,1029,2023-12-11,2024-09-13
516475,TF2409,2024-02-29,ZJS,2,103.22,103.225,103.12,103.175,103.16,1950,2023-12-11,2024-09-13
516476,TF2409,2024-03-01,ZJS,2,103.11,103.12,102.83,102.89,102.87,3700,2023-12-11,2024-09-13
516477,TF2409,2024-03-04,ZJS,2,102.96,103.035,102.935,103.035,103.015,2096,2023-12-11,2024-09-13
516478,TF2409,2024-03-05,ZJS,2,103.025,103.115,102.985,103.025,103.03,1747,2023-12-11,2024-09-13
516479,TF2409,2024-03-06,ZJS,2,103.1,103.21,103.065,103.14,103.135,1876,2023-12-11,2024-09-13
516480,TF2409,2024-03-07,ZJS,2,103.29,103.29,102.975,103.035,103.05,1959,2023-12-11,2024-09-13
516481,TF2409,2024-03-08,ZJS,2,103.16,103.16,102.92,102.95,102.95,3202,2023-12-11,2024-09-13
516482,TF2409,2024-03-11,ZJS,2,102.855,103.045,102.855,102.945,102.95,3945,2023-12-11,2024-09-13
516483,TF2409,2024-03-12,ZJS,2,102.84,102.94,102.79,102.82,102.865,4566,2023-12-11,2024-09-13
516484,TF2409,2024-03-13,ZJS,2,102.805,102.92,102.7,102.905,102.865,4230,2023-12-11,2024-09-13
516485,TF2409,2024-03-14,ZJS,2,102.855,102.865,102.755,102.795,102.795,2733,2023-12-11,2024-09-13
516486,TF2409,2024-03-15,ZJS,2,102.79,102.91,102.775,102.885,102.865,1957,2023-12-11,2024-09-13
516487,TF2409,2024-03-18,ZJS,2,102.815,102.985,102.805,102.94,102.955,2122,2023-12-11,2024-09-13
516488,TF2409,2024-03-19,ZJS,2,103.0,103.03,102.92,103.01,103.005,3072,2023-12-11,2024-09-13
516489,TF2409,2024-03-20,ZJS,2,102.985,103.02,102.92,102.95,102.965,1836,2023-12-11,2024-09-13
516490,TF2409,2024-03-21,ZJS,2,102.855,103.1,102.855,103.1,103.065,2601,2023-12-11,2024-09-13
516491,TF2409,2024-03-22,ZJS,2,103.18,103.18,102.89,102.89,102.97,1851,2023-12-11,2024-09-13
516492,TF2409,2024-03-25,ZJS,2,102.83,103.0,102.83,102.89,102.87,2137,2023-12-11,2024-09-13
516493,TF2409,2024-03-26,ZJS,2,102.95,102.95,102.85,102.92,102.925,1722,2023-12-11,2024-09-13
516494,TF2409,2024-03-27,ZJS,2,102.985,103.06,102.925,103.045,103.015,2270,2023-12-11,2024-09-13
516495,TF2409,2024-03-28,ZJS,2,103.05,103.09,102.995,103.03,103.01,2013,2023-12-11,2024-09-13
516496,TF2409,2024-03-29,ZJS,2,102.97,103.17,102.93,103.155,103.135,2968,2023-12-11,2024-09-13
516497,TF2409,2024-04-01,ZJS,2,103.065,103.085,102.925,102.975,102.975,2283,2023-12-11,2024-09-13
516498,TF2409,2024-04-02,ZJS,2,102.99,103.065,102.985,103.025,103.015,826,2023-12-11,2024-09-13
516499,TF2409,2024-04-03,ZJS,2,103.085,103.13,103.06,103.07,103.1,1293,2023-12-11,2024-09-13
516500,TF2409,2024-04-08,ZJS,2,103.075,103.215,103.065,103.15,103.17,1632,2023-12-11,2024-09-13
516501,TF2409,2024-04-09,ZJS,2,103.165,103.265,103.155,103.26,103.25,1923,2023-12-11,2024-09-13
516502,TF2409,2024-04-10,ZJS,2,103.19,103.295,103.145,103.24,103.255,1664,2023-12-11,2024-09-13
516503,TF2409,2024-04-11,ZJS,2,103.28,103.355,103.21,103.26,103.245,3333,2023-12-11,2024-09-13
516504,TF2409,2024-04-12,ZJS,2,103.38,103.395,103.325,103.325,103.345,2902,2023-12-11,2024-09-13
516505,TF2409,2024-04-15,ZJS,2,103.43,103.43,103.28,103.3,103.31,4203,2023-12-11,2024-09-13
516506,TF2409,2024-04-16,ZJS,2,103.3,103.35,103.26,103.33,103.325,3289,2023-12-11,2024-09-13
516507,TF2409,2024-04-17,ZJS,2,103.365,103.385,103.305,103.315,103.32,2720,2023-12-11,2024-09-13
516508,TF2409,2024-04-18,ZJS,2,103.32,103.5,103.315,103.48,103.47,3618,2023-12-11,2024-09-13
516509,TF2409,2024-04-19,ZJS,2,103.51,103.51,103.43,103.465,103.455,2476,2023-12-11,2024-09-13
516510,TF2409,2024-04-22,ZJS,2,103.47,103.55,103.455,103.49,103.48,3142,2023-12-11,2024-09-13
516511,TF2409,2024-04-23,ZJS,2,103.52,103.635,103.5,103.59,103.6,4324,2023-12-11,2024-09-13
516512,TF2409,2024-04-24,ZJS,2,103.54,103.56,103.425,103.445,103.45,8303,2023-12-11,2024-09-13
516513,TF2409,2024-04-25,ZJS,2,103.485,103.55,103.43,103.455,103.465,5465,2023-12-11,2024-09-13
516514,TF2409,2024-04-26,ZJS,2,103.47,103.525,103.2,103.2,103.235,7463,2023-12-11,2024-09-13
516515,TF2409,2024-04-29,ZJS,2,103.0,103.0,102.78,102.92,102.92,11461,2023-12-11,2024-09-13
516516,TF2409,2024-04-30,ZJS,2,103.08,103.13,102.99,103.115,103.06,7556,2023-12-11,2024-09-13
516517,TF2409,2024-05-06,ZJS,2,103.085,103.175,103.015,103.115,103.115,13100,2023-12-11,2024-09-13
516518,TF2409,2024-05-07,ZJS,2,103.25,103.36,103.18,103.325,103.31,18162,2023-12-11,2024-09-13
516519,TF2409,2024-05-08,ZJS,2,103.295,103.325,103.195,103.255,103.285,15651,2023-12-11,2024-09-13
516520,TF2409,2024-05-09,ZJS,2,103.225,103.31,103.14,103.145,103.21,12671,2023-12-11,2024-09-13
516521,TF2409,2024-05-10,ZJS,2,103.205,103.27,103.105,103.16,103.155,17896,2023-12-11,2024-09-13
516522,TF2409,2024-05-13,ZJS,2,103.255,103.395,103.2,103.355,103.345,21852,2023-12-11,2024-09-13
516523,TF2409,2024-05-14,ZJS,2,103.365,103.485,103.36,103.41,103.385,24592,2023-12-11,2024-09-13
516524,TF2409,2024-05-15,ZJS,2,103.42,103.46,103.33,103.37,103.365,18717,2023-12-11,2024-09-13
516525,TF2409,2024-05-16,ZJS,2,103.35,103.38,103.25,103.3,103.29,24341,2023-12-11,2024-09-13
516526,TF2409,2024-05-17,ZJS,2,103.24,103.315,103.155,103.29,103.26,34107,2023-12-11,2024-09-13
516527,TF2409,2024-05-20,ZJS,2,103.33,103.43,103.31,103.39,103.405,33625,2023-12-11,2024-09-13
516528,TF2409,2024-05-21,ZJS,2,103.315,103.355,103.245,103.32,103.305,47030,2023-12-11,2024-09-13
516529,TF2409,2024-05-22,ZJS,2,103.32,103.4,103.305,103.375,103.38,50474,2023-12-11,2024-09-13
516530,TF2409,2024-05-23,ZJS,2,103.4,103.47,103.4,103.43,103.445,44495,2023-12-11,2024-09-13
516531,TF2409,2024-05-24,ZJS,2,103.405,103.47,103.355,103.38,103.395,57666,2023-12-11,2024-09-13
516532,TF2409,2024-05-27,ZJS,2,103.385,103.405,103.3,103.4,103.375,51573,2023-12-11,2024-09-13
516533,TF2409,2024-05-28,ZJS,2,103.385,103.485,103.38,103.47,103.465,52841,2023-12-11,2024-09-13
516534,TF2409,2024-05-29,ZJS,2,103.55,103.57,103.475,103.495,103.495,38852,2023-12-11,2024-09-13
516535,TF2409,2024-05-30,ZJS,2,103.495,103.55,103.465,103.48,103.52,40274,2023-12-11,2024-09-13
516536,TF2409,2024-05-31,ZJS,2,103.47,103.57,103.425,103.445,103.45,62105,2023-12-11,2024-09-13
516537,TF2409,2024-06-03,ZJS,2,103.48,103.59,103.465,103.56,103.56,51971,2023-12-11,2024-09-13
516538,TF2409,2024-06-04,ZJS,2,103.575,103.585,103.52,103.55,103.535,39096,2023-12-11,2024-09-13
516539,TF2409,2024-06-05,ZJS,2,103.56,103.65,103.56,103.645,103.64,41329,2023-12-11,2024-09-13
516540,TF2409,2024-06-06,ZJS,2,103.675,103.685,103.61,103.655,103.635,33356,2023-12-11,2024-09-13
516541,TF2409,2024-06-07,ZJS,2,103.65,103.685,103.605,103.685,103.655,34945,2023-12-11,2024-09-13
516542,TF2409,2024-06-11,ZJS,2,103.7,103.72,103.64,103.705,103.7,32500,2023-12-11,2024-09-13
516543,TF2409,2024-06-12,ZJS,2,103.72,103.72,103.61,103.645,103.63,51696,2023-12-11,2024-09-13
516544,TF2409,2024-06-13,ZJS,2,103.67,103.705,103.61,103.615,103.625,49849,2023-12-11,2024-09-13
516545,TF2409,2024-06-14,ZJS,2,103.645,103.67,103.59,103.63,103.615,45802,2023-12-11,2024-09-13
516546,TF2409,2024-06-17,ZJS,2,103.605,103.665,103.55,103.58,103.575,54486,2023-12-11,2024-09-13
516547,TF2409,2024-06-18,ZJS,2,103.6,103.695,103.6,103.665,103.68,49107,2023-12-11,2024-09-13
516548,TF2409,2024-06-19,ZJS,2,103.7,103.79,103.64,103.79,103.765,48398,2023-12-11,2024-09-13
516549,TF2409,2024-06-20,ZJS,2,103.79,103.805,103.74,103.77,103.77,31925,2023-12-11,2024-09-13
516550,TF2409,2024-06-21,ZJS,2,103.72,103.755,103.655,103.74,103.73,50602,2023-12-11,2024-09-13
516551,TF2409,2024-06-24,ZJS,2,103.735,103.835,103.675,103.82,103.805,32529,2023-12-11,2024-09-13
516552,TF2409,2024-06-25,ZJS,2,103.865,103.905,103.84,103.9,103.865,30417,2023-12-11,2024-09-13
516553,TF2409,2024-06-26,ZJS,2,103.91,103.925,103.86,103.895,103.89,24953,2023-12-11,2024-09-13
516554,TF2409,2024-06-27,ZJS,2,103.9,104.035,103.89,103.98,103.995,34380,2023-12-11,2024-09-13
516555,TF2409,2024-06-28,ZJS,2,104.0,104.04,103.96,104.005,104.01,29882,2023-12-11,2024-09-13
516556,TF2409,2024-07-01,ZJS,2,104.04,104.09,103.735,103.765,103.785,57735,2023-12-11,2024-09-13
516557,TF2409,2024-07-02,ZJS,2,103.805,103.97,103.78,103.955,103.945,52521,2023-12-11,2024-09-13
516558,TF2409,2024-07-03,ZJS,2,103.93,104.05,103.92,104.045,104.025,41754,2023-12-11,2024-09-13
516559,TF2409,2024-07-04,ZJS,2,104.01,104.045,103.96,103.99,103.985,39040,2023-12-11,2024-09-13
516560,TF2409,2024-07-05,ZJS,2,103.97,103.975,103.875,103.915,103.91,49983,2023-12-11,2024-09-13
516561,TF2409,2024-07-08,ZJS,2,103.78,103.79,103.61,103.715,103.71,75280,2023-12-11,2024-09-13
516562,TF2409,2024-07-09,ZJS,2,103.8,103.865,103.775,103.83,103.84,44621,2023-12-11,2024-09-13
516563,TF2409,2024-07-10,ZJS,2,103.81,103.89,103.8,103.865,103.87,25935,2023-12-11,2024-09-13
516564,TF2409,2024-07-11,ZJS,2,103.85,103.92,103.845,103.895,103.9,29601,2023-12-11,2024-09-13
516565,TF2409,2024-07-12,ZJS,2,103.945,104.0,103.925,103.965,103.97,27317,2023-12-11,2024-09-13
516566,TF2409,2024-07-15,ZJS,2,103.965,104.05,103.95,104.015,104.015,35235,2023-12-11,2024-09-13
516567,TF2409,2024-07-16,ZJS,2,104.025,104.065,103.94,104.05,104.03,30468,2023-12-11,2024-09-13
516568,TF2409,2024-07-17,ZJS,2,104.095,104.12,104.025,104.08,104.065,31338,2023-12-11,2024-09-13
516569,TF2409,2024-07-18,ZJS,2,104.06,104.09,103.995,104.025,104.025,29448,2023-12-11,2024-09-13
516570,TF2409,2024-07-19,ZJS,2,104.035,104.14,104.035,104.12,104.095,33642,2023-12-11,2024-09-13
516571,TF2409,2024-07-22,ZJS,2,104.21,104.365,104.17,104.31,104.315,56219,2023-12-11,2024-09-13
516572,TF2409,2024-07-23,ZJS,2,104.36,104.42,104.32,104.415,104.39,39923,2023-12-11,2024-09-13
516573,TF2409,2024-07-24,ZJS,2,104.41,104.42,104.36,104.4,104.405,30908,2023-12-11,2024-09-13
516574,TF2409,2024-07-25,ZJS,2,104.465,104.485,104.33,104.35,104.35,52539,2023-12-11,2024-09-13
516575,TF2409,2024-07-26,ZJS,2,104.4,104.44,104.365,104.425,104.41,40105,2023-12-11,2024-09-13
516576,TF2409,2024-07-29,ZJS,2,104.425,104.45,104.385,104.43,104.43,36377,2023-12-11,2024-09-13
516577,TF2409,2024-07-30,ZJS,2,104.475,104.485,104.385,104.46,104.435,38505,2023-12-11,2024-09-13
516578,TF2409,2024-07-31,ZJS,2,104.57,104.62,104.52,104.545,104.545,49560,2023-12-11,2024-09-13
516579,TF2409,2024-08-01,ZJS,2,104.54,104.72,104.53,104.655,104.67,50679,2023-12-11,2024-09-13
516580,TF2409,2024-08-02,ZJS,2,104.7,104.755,104.595,104.665,104.65,46214,2023-12-11,2024-09-13
516581,TF2409,2024-08-05,ZJS,2,104.7,104.765,104.625,104.755,104.715,54903,2023-12-11,2024-09-13
516582,TF2409,2024-08-06,ZJS,2,104.61,104.655,104.405,104.635,104.63,52156,2023-12-11,2024-09-13
516583,TF2409,2024-08-07,ZJS,2,104.69,104.76,104.655,104.74,104.73,49025,2023-12-11,2024-09-13
516584,TF2409,2024-08-08,ZJS,2,104.69,104.69,104.495,104.59,104.57,67027,2023-12-11,2024-09-13
516585,TF2409,2024-08-09,ZJS,2,104.44,104.475,104.375,104.45,104.455,62171,2023-12-11,2024-09-13
516586,TF2409,2024-08-12,ZJS,2,104.25,104.265,104.09,104.105,104.125,68027,2023-12-11,2024-09-13
516587,TF2409,2024-08-13,ZJS,2,104.15,104.385,104.14,104.35,104.325,67501,2023-12-11,2024-09-13
516588,TF2409,2024-08-14,ZJS,2,104.53,104.56,104.37,104.425,104.4,64298,2023-12-11,2024-09-13
516589,TF2409,2024-08-15,ZJS,2,104.48,104.48,104.23,104.25,104.295,58910,2023-12-11,2024-09-13
516590,TF2409,2024-08-16,ZJS,2,104.295,104.405,104.295,104.385,104.355,54116,2023-12-11,2024-09-13
516591,TF2409,2024-08-19,ZJS,2,104.4,104.415,104.315,104.395,104.38,37842,2023-12-11,2024-09-13
516592,TF2409,2024-08-20,ZJS,2,104.38,104.43,104.345,104.4,104.38,26847,2023-12-11,2024-09-13
516593,TF2409,2024-08-21,ZJS,2,104.4,104.425,104.255,104.265,104.27,13675,2023-12-11,2024-09-13
516594,TF2409,2024-08-22,ZJS,2,104.41,104.495,104.41,104.47,104.455,10556,2023-12-11,2024-09-13
516595,TF2409,2024-08-23,ZJS,2,104.48,104.58,104.43,104.58,104.565,5566,2023-12-11,2024-09-13
516596,TF2409,2024-08-26,ZJS,2,104.525,104.67,104.52,104.655,104.62,5980,2023-12-11,2024-09-13
516597,TF2409,2024-08-27,ZJS,2,104.575,104.63,104.485,104.5,104.505,3595,2023-12-11,2024-09-13
516598,TF2409,2024-08-28,ZJS,2,104.5,104.605,104.48,104.6,104.585,1576,2023-12-11,2024-09-13
516599,TF2409,2024-08-29,ZJS,2,104.585,104.62,104.475,104.54,104.515,20207,2023-12-11,2024-09-13
516600,TF2409,2024-08-30,ZJS,2,104.505,104.53,104.505,104.53,104.525,285,2023-12-11,2024-09-13
516601,TF2409,2024-09-02,ZJS,2,104.705,104.74,104.705,104.74,104.735,42,2023-12-11,2024-09-13
516602,TF2409,2024-09-03,ZJS,2,104.74,104.89,104.74,104.89,104.86,256,2023-12-11,2024-09-13
516603,TF2409,2024-09-04,ZJS,2,104.96,104.96,104.81,104.87,104.84,58,2023-12-11,2024-09-13
516604,TF2409,2024-09-05,ZJS,2,105.0,105.0,104.895,104.895,104.895,20,2023-12-11,2024-09-13
516605,TF2409,2024-09-06,ZJS,2,104.98,104.98,104.98,104.98,104.98,5,2023-12-11,2024-09-13
516607,TF2409,2024-09-10,ZJS,2,105.08,105.08,105.08,105.08,105.08,5,2023-12-11,2024-09-13
516608,TF2409,2024-09-11,ZJS,2,105.275,105.275,105.275,105.275,105.275,10,2023-12-11,2024-09-13
516609,TF2409,2024-09-12,ZJS,2,105.32,105.32,105.255,105.255,105.255,15,2023-12-11,2024-09-13
516611,TF2412,2024-03-11,ZJS,2,102.92,102.965,102.875,102.91,102.92,433,2024-03-11,2024-12-13
